699,2,9,2,1,1,2,2,2,2
700,2,7,2,1,1,2,2,2,2
701,2,9,2,1,1,2,2,2,2
702,2,9,2,1,1,2,2,2,2
703,2,9,2,1,1,2,2,2,2
704,1,9,2,1,1,2,2,2,2
705,2,9,2,1,1,2,2,2,2
706,1,7,2,1,1,2,2,2,2
707,2,9,2,1,1,2,2,2,2
708,2,9,2,1,1,2,2,2,2
709,1,9,2,1,1,2,2,2,2
710,2,9,2,1,1,2,2,2,2
711,2,7,2,1,1,2,2,2,2
712,1,7,2,1,1,2,2,2,2
713,2,9,2,1,1,2,2,2,2
714,2,3,2,1,1,2,2,2,2
715,2,9,2,1,1,2,2,2,2
716,2,9,2,1,1,2,2,2,2
717,2,9,2,1,1,2,2,2,2
718,2,9,2,1,1,2,2,2,2
719,2,9,2,1,1,2,2,2,2
720,2,9,2,1,1,2,2,2,2
721,1,7,2,1,1,2,2,2,2
722,2,7,2,1,1,2,2,2,2
723,2,7,2,1,1,2,2,2,2
724,2,9,2,1,1,2,2,2,2
725,2,9,2,1,1,2,2,2,2
726,2,9,2,1,1,2,2,2,2
727,2,7,2,1,1,2,2,2,2
728,2,9,2,1,1,2,2,2,2
729,2,9,2,1,1,2,2,2,2
730,2,4,2,4,2,2,2,2,2
731,2,5,2,1,1,2,2,2,2
732,2,3,2,1,1,2,2,2,2
733,2,9,2,1,1,2,2,2,2
